Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
8888372195,2021-07-07 18:43:45,2021-07-05 15:30:00,,New Hampshire,603,Dropped call or no message,N
9124161225,2021-07-07 18:43:51,2021-07-07 04:51:00,Panama City,Florida,229,Other,Y
2568740258,2021-07-07 18:43:51,2021-06-10 22:01:00,Leonardtown,Maryland,240,Other,N
8017587269,2021-07-07 18:43:53,2021-07-07 15:38:00,LOS ANGELES,California,323,Other,Y
6192158165,2021-07-07 18:43:56,2021-07-06 12:31:00,Alpine,California,619,Other,N
9125069867,2021-07-07 18:43:59,2021-07-07 06:57:00,,Utah,801,Other,Y
9547364940,2021-07-07 18:44:05,2021-07-07 04:37:00,,Florida,727,Other,Y
5105130176,2021-07-07 18:44:08,2021-07-01 14:08:00,,California,818,Other,Y
8287616952,2021-07-07 18:44:11,2021-07-07 16:49:00,Canton,North Carolina,828,Other,Y
7329073632,2021-07-07 18:44:12,2021-07-07 14:29:00,Cliffside Park,New Jersey,201,Other,Y
5096615636,2021-07-07 18:44:13,2021-05-10 11:51:00,,Washington,509,Other,Y
8778268422,2021-07-07 18:44:14,2021-07-06 09:26:00,,California,562,"Reducing your debt (credit cards, mortgage, student loans)",Y
9705523046,2021-07-07 18:44:23,2021-07-07 11:23:00,Ponca City,Oklahoma,918,Other,Y
5169831467,2021-07-07 18:44:29,2021-07-05 16:48:00,Sidney,Ohio,937,Other,Y
8037653919,2021-07-07 18:44:33,2021-07-07 18:39:00,Hopkins,South Carolina,803,"Calls pretending to be government, businesses, or family and friends",
7133014598,2021-07-07 18:44:36,2021-07-06 12:09:00,Solon,Ohio,440,"Calls pretending to be government, businesses, or family and friends",Y
9133727217,2021-07-07 18:44:38,2021-07-07 11:08:00,,Kansas,913,Warranties  & protection plans,Y
9084766765,2021-07-07 18:44:45,2021-07-07 09:54:00,Mount Arlington,New Jersey,973,Other,Y
2256648627,2021-07-07 18:44:46,2021-06-10 15:17:00,Leonardtown,Maryland,240,Other,N
9802733123,2021-07-07 18:44:52,2021-07-01 12:07:00,,California,818,Dropped call or no message,Y
8775375277,2021-07-07 18:44:54,2021-07-07 18:39:00,Cliffside Park,New Jersey,201,Other,N
4403385176,2021-07-07 18:44:57,2021-07-07 18:41:00,Kirtland,Ohio,440,"Calls pretending to be government, businesses, or family and friends",Y
4153526505,2021-07-07 18:45:04,2021-07-07 15:39:00,,California,415,Dropped call or no message,
5096619195,2021-07-07 18:45:06,2021-05-12 14:16:00,,Washington,509,Dropped call or no message,N
8889322169,2021-07-07 18:45:07,2021-07-07 18:41:00,,Alaska,907,"Energy, solar,  & utilities",Y
8287616952,2021-07-07 18:45:09,2021-07-07 15:49:00,Canton,North Carolina,828,Other,Y
3033339485,2021-07-07 18:45:14,2021-07-07 17:42:00,,Florida,323,Other,N
4705196251,2021-07-07 18:45:16,2021-07-07 18:37:00,,Georgia,678,Vacation  & timeshares,Y
9187165713,2021-07-07 18:45:17,2021-07-07 08:41:00,Ponca City,Oklahoma,918,Other,Y
5137956407,2021-07-07 18:45:19,2021-07-05 14:44:00,Sidney,Ohio,937,Other,Y
7654092364,2021-07-07 18:45:20,2021-07-07 15:39:00,San Jose,California,408,"Reducing your debt (credit cards, mortgage, student loans)",N
2567410818,2021-07-07 18:45:52,2021-07-07 14:55:00,,Alabama,205,No Subject Provided,N
7252407664,2021-07-07 18:45:35,2021-07-01 09:17:00,,California,818,Other,Y
6035444778,2021-07-07 18:45:43,2021-07-05 13:21:00,,New Hampshire,603,Dropped call or no message,N
8287616952,2021-07-07 18:45:44,2021-07-07 16:49:00,Canton,North Carolina,828,"Calls pretending to be government, businesses, or family and friends",Y
9496704562,2021-07-07 18:45:46,2021-07-07 15:36:00,Perria,California,760,Other,N
7577762868,2021-07-07 18:45:46,2021-06-08 20:13:00,Leonardtown,Maryland,240,Other,N
7472525005,2021-07-07 18:45:50,2021-07-07 13:27:00,Irvine,California,949,Dropped call or no message,N
2028303183,2021-07-07 18:45:51,2021-07-07 10:50:00,,Pennsylvania,610,Dropped call or no message,Y
2016463800,2021-07-07 18:45:55,2021-07-07 17:50:00,Cliffside Park,New Jersey,201,Other,N
9372059879,2021-07-07 18:45:56,2021-07-05 13:41:00,Sidney,Ohio,937,"Calls pretending to be government, businesses, or family and friends",Y
6014196652,2021-07-07 18:46:03,2021-07-07 17:10:00,,Arkansas,870,No Subject Provided,
4403382565,2021-07-07 18:46:03,2021-07-07 15:36:00,,California,415,"Calls pretending to be government, businesses, or family and friends",Y
,2021-07-07 18:46:34,2021-07-07 15:44:00,,California,818,No Subject Provided,N
8565342635,2021-07-07 18:46:12,2021-07-07 19:35:00,Rural hall,North Carolina,856,"Calls pretending to be government, businesses, or family and friends",Y
7409657662,2021-07-07 18:46:16,2021-07-06 18:28:00,Sugar land,Texas,281,"Calls pretending to be government, businesses, or family and friends",Y
5097015912,2021-07-07 18:46:19,2021-05-31 09:41:00,,Washington,509,Other,N
8037760009,2021-07-07 18:46:22,2021-07-07 18:10:00,Hopkins,South Carolina,803,"Calls pretending to be government, businesses, or family and friends",Y
8018936997,2021-07-07 18:46:27,2021-07-05 11:37:00,Las Vegas,Nevada,702,Other,Y
3603059587,2021-07-07 18:46:29,2021-07-01 15:26:00,Alpine,California,619,Other,N
2523855054,2021-07-07 18:46:30,2021-07-07 15:00:00,Ann Arbor,Michigan,734,Other,Y
9733060253,2021-07-07 18:46:30,2021-07-07 18:44:00,NUTLEY,New Jersey,973,Other,N
5085638652,2021-07-07 18:46:35,2021-07-07 17:39:00,Mansfield,Ohio,419,"Reducing your debt (credit cards, mortgage, student loans)",Y
2016483042,2021-07-07 18:46:40,2021-07-07 14:00:00,Cliffside Park,New Jersey,201,Other,N
2604527163,2021-07-07 18:46:45,2021-07-07 16:39:00,,Indiana,260,"Calls pretending to be government, businesses, or family and friends",Y
3189298398,2021-07-07 18:46:48,2021-07-07 18:41:00,Stuarts Draft,Virginia,856,Other,Y
9044424188,2021-07-07 18:46:48,2021-06-06 19:07:00,Leonardtown,Maryland,240,Other,N
3865180841,2021-07-07 18:47:55,2021-07-07 17:43:00,,Florida,386,No Subject Provided,N
9187165713,2021-07-07 18:46:55,2021-07-06 16:22:00,Ponca City,Oklahoma,918,Other,Y
2082527830,2021-07-07 18:46:58,2021-07-01 19:11:00,,California,818,Other,Y
8885240690,2021-07-07 18:46:58,2021-07-07 11:37:00,,Pennsylvania,610,Dropped call or no message,Y
9702892526,2021-07-07 18:47:03,2021-07-07 14:50:00,ranchos de tao,New Mexico,970,Warranties  & protection plans,Y
4015610200,2021-07-07 18:47:03,2021-07-07 21:44:00,Kingsport,Tennessee,423,Other,Y
9084766806,2021-07-07 18:47:08,2021-07-06 17:14:00,Mount Arlington,New Jersey,973,Other,Y
7169620616,2021-07-07 18:47:08,2021-07-07 18:45:00,Snellville,Georgia,678,Other,Y
5412537136,2021-07-07 18:47:10,2021-07-07 15:07:00,Hermiston,Oregon,541,Other,Y
9403532240,2021-07-07 18:47:10,2021-07-07 17:44:00,Millsap,Texas,940,"Reducing your debt (credit cards, mortgage, student loans)",Y
2567376777,2021-07-07 18:47:48,2021-07-07 16:06:00,,Alabama,205,No Subject Provided,N
8889933662,2021-07-07 18:47:11,2021-07-06 11:00:00,Stamford,Connecticut,203,Other,N
9496945661,2021-07-07 18:47:14,2021-07-07 18:41:00,Sterling Heights,Michigan,586,"Calls pretending to be government, businesses, or family and friends",Y
5622100157,2021-07-07 18:47:22,2021-07-01 13:04:00,,California,562,Dropped call or no message,Y
6146026651,2021-07-07 18:47:22,2021-07-07 11:55:00,Cliffside Park,New Jersey,201,Other,N
5097074246,2021-07-07 18:47:26,2021-06-24 11:17:00,,Washington,509,Other,N
8287616952,2021-07-07 18:47:27,2021-07-07 16:49:00,Canton,North Carolina,828,Other,Y
9515276118,2021-07-07 18:47:36,2021-07-07 15:22:00,,California,714,No Subject Provided,Y
8175733007,2021-07-07 18:47:37,2021-07-07 16:36:00,Granbury,Texas,817,Warranties  & protection plans,Y
2163514563,2021-07-07 18:47:38,2021-07-07 15:00:00,,Oregon,541,Computer  & technical support,Y
9513860850,2021-07-07 18:47:39,2021-07-07 15:25:00,,Florida,407,"Calls pretending to be government, businesses, or family and friends",Y
2256151000,2021-07-07 18:47:40,2021-07-01 10:41:00,Alpine,California,619,Other,N
5189260118,2021-07-07 18:47:40,2021-07-07 18:42:00,,New York,518,Other,Y
3252410459,2021-07-07 18:47:40,2021-07-07 17:23:00,Wentzville,Missouri,314,"Calls pretending to be government, businesses, or family and friends",Y
,2021-07-07 18:47:42,2021-07-07 12:00:00,Fort Worth,Texas,206,Other,Y
6017862021,2021-07-07 18:47:51,2021-07-07 18:46:00,WINDHAM,Maine,207,Dropped call or no message,Y
3854985692,2021-07-07 18:47:53,2021-07-07 13:37:00,,Texas,469,"Calls pretending to be government, businesses, or family and friends",Y
6302358359,2021-07-07 18:48:01,2021-07-07 17:10:00,,Illinois,630,No Subject Provided,N
2057714308,2021-07-07 18:48:11,2021-07-06 15:45:00,Cliffside Park,New Jersey,201,Other,N
7027513389,2021-07-07 18:48:14,2021-07-05 12:26:00,Las Vegas,Nevada,702,Other,Y
2016135092,2021-07-07 18:48:15,2021-07-07 00:00:00,,New Jersey,973,Other,N
5094049203,2021-07-07 18:48:16,2021-07-02 10:24:00,,Washington,509,No Subject Provided,N
8287616952,2021-07-07 18:48:19,2021-07-07 16:49:00,Canton,North Carolina,828,Dropped call or no message,Y
9256436073,2021-07-07 18:48:34,2021-07-07 18:35:00,Sterling Heights,Michigan,586,"Calls pretending to be government, businesses, or family and friends",Y
603409532,2021-07-07 18:48:38,2021-07-03 20:43:00,,New Hampshire,603,Dropped call or no message,N
6106907647,2021-07-07 18:48:45,2021-07-07 12:03:00,,Pennsylvania,610,Dropped call or no message,Y
,2021-07-07 18:48:45,2021-07-07 17:28:00,,Illinois,779,Warranties  & protection plans,Y
5622026340,2021-07-07 18:48:46,2021-07-07 13:12:00,,California,562,Dropped call or no message,Y
9103501655,2021-07-07 18:48:47,2021-07-07 18:45:00,,North Carolina,910,Other,Y
2030435177,2021-07-07 18:48:50,2021-07-07 00:00:00,,New Jersey,973,Other,
7374022054,2021-07-07 18:48:53,2021-07-07 17:56:00,Rochester Hills,Michigan,248,Other,Y
6302261402,2021-07-07 18:49:37,2021-07-07 12:13:00,,Illinois,630,No Subject Provided,N
2013067946,2021-07-07 18:49:01,2021-07-06 13:26:00,Cliffside Park,New Jersey,201,Other,N
5622026340,2021-07-07 18:49:07,2021-07-07 13:26:00,,California,562,Dropped call or no message,Y
2137721828,2021-07-07 18:49:09,2021-07-07 15:34:00,,California,714,No Subject Provided,Y
7122140794,2021-07-07 18:50:16,2021-07-07 17:52:00,,Florida,386,No Subject Provided,N
6198392825,2021-07-07 18:49:13,2021-06-30 10:22:00,Alpine,California,619,Other,N
2392356941,2021-07-07 18:49:14,2021-07-06 00:00:00,Stamford,Connecticut,203,Other,N
8137751247,2021-07-07 18:49:14,2021-07-02 12:11:00,,Washington,509,Other,N
8449013763,2021-07-07 18:49:15,2021-06-22 00:00:00,,California,760,"Reducing your debt (credit cards, mortgage, student loans)",Y
2127958562,2021-07-07 18:49:17,2021-07-07 00:00:00,,New Jersey,973,No Subject Provided,
3152328257,2021-07-07 18:49:18,2021-07-07 07:45:00,Henrico,Texas,254,Other,Y
3239999496,2021-07-07 18:49:19,2021-07-06 13:03:00,,Florida,323,Other,Y
2078199365,2021-07-07 18:49:22,2021-07-07 17:42:00,HOUSTON,Texas,281,"Calls pretending to be government, businesses, or family and friends",Y
6265859108,2021-07-07 18:49:23,2021-07-07 03:45:00,Templeton,California,805,Warranties  & protection plans,Y
9492331670,2021-07-07 18:49:26,2021-07-07 15:13:00,Irvine,California,949,No Subject Provided,N
5622026340,2021-07-07 18:49:27,2021-07-07 15:11:00,,California,562,Dropped call or no message,Y
2027948995,2021-07-07 18:49:33,2021-07-05 18:07:00,Cliffside Park,New Jersey,201,No Subject Provided,N
3057496732,2021-07-07 18:49:35,2021-07-07 00:00:00,,New Jersey,973,No Subject Provided,
9516771708,2021-07-07 18:49:36,2021-07-07 14:10:00,Flower Mound,Texas,214,No Subject Provided,
2523855050,2021-07-07 18:49:38,2021-07-01 12:39:00,Fargo,North Dakota,612,Other,
9256436073,2021-07-07 18:49:40,2021-07-07 18:33:00,Sterling Heights,Michigan,586,"Calls pretending to be government, businesses, or family and friends",Y
,2021-07-07 18:50:34,2021-07-07 11:19:00,,Wisconsin,608,No Subject Provided,
6106451262,2021-07-07 18:49:45,2021-07-07 12:54:00,,Pennsylvania,610,Dropped call or no message,Y
8338233314,2021-07-07 18:49:54,2021-07-07 16:48:00,Belgrade,Montana,925,Other,Y
7752442889,2021-07-07 18:49:55,2021-07-07 16:45:00,,Nevada,702,Other,Y
3157244022,2021-07-07 18:49:56,2021-07-07 00:00:00,,New Jersey,973,No Subject Provided,
7065350329,2021-07-07 18:50:28,2021-07-07 09:22:00,,Georgia,706,No Subject Provided,N
7169517097,2021-07-07 18:50:46,2021-07-07 18:21:00,,New York,716,No Subject Provided,
8132079001,2021-07-07 18:50:05,2021-07-07 18:45:00,Delray Beach,Florida,754,Other,Y
5094049160,2021-07-07 18:50:06,2021-07-05 11:58:00,,Washington,509,Other,Y
7172764799,2021-07-07 18:50:08,2021-07-05 11:54:00,,California,818,Dropped call or no message,Y
2016446171,2021-07-07 18:50:08,2021-07-05 18:05:00,Cliffside Park,New Jersey,201,Other,N
7186055976,2021-07-07 18:50:10,2021-07-07 18:48:00,Annapolis,Maryland,410,Other,Y
7028794958,2021-07-07 18:50:20,2021-07-07 10:18:00,Las Vegas,Nevada,702,Other,Y
6193993239,2021-07-07 18:50:23,2021-06-30 08:24:00,Alpine,California,619,Other,N
2153511572,2021-07-07 18:50:27,2021-07-07 18:39:00,Philadelphia,Pennsylvania,215,"Energy, solar,  & utilities",Y
8153122345,2021-07-07 18:50:31,2021-07-07 17:26:00,,Oklahoma,580,"Calls pretending to be government, businesses, or family and friends",Y
6104675386,2021-07-07 18:50:44,2021-07-07 13:22:00,,Pennsylvania,610,Dropped call or no message,Y
8474410681,2021-07-07 18:51:30,2021-07-06 09:43:00,,Illinois,630,No Subject Provided,N
3603969252,2021-07-07 18:50:52,2021-07-07 14:31:00,Buckley,Washington,253,Warranties  & protection plans,Y
2016465814,2021-07-07 18:50:54,2021-07-05 17:51:00,Cliffside Park,New Jersey,201,Other,N
4232052819,2021-07-07 18:50:57,2021-07-07 11:44:00,Chattanooga,Tennessee,423,No Subject Provided,Y
4149993563,2021-07-07 18:51:01,2021-07-05 14:49:00,,California,818,Warranties  & protection plans,Y
9167096309,2021-07-07 18:51:06,2021-07-07 14:35:00,Sacramento,California,916,"Calls pretending to be government, businesses, or family and friends",Y
8555751971,2021-07-07 18:51:07,2021-07-07 12:41:00,De Witt,,855,Other,Y
3025704122,2021-07-07 18:51:08,2021-07-07 14:24:00,Sterling Heights,Michigan,586,"Calls pretending to be government, businesses, or family and friends",Y
6034039550,2021-07-07 18:51:11,2021-07-02 21:51:00,,New Hampshire,603,Dropped call or no message,N
5094049209,2021-07-07 18:51:13,2021-07-07 11:56:00,,Washington,509,Vacation  & timeshares,N
4582417573,2021-07-07 18:51:18,2021-07-07 17:14:00,NAVARRE,Florida,816,Other,Y
5205212901,2021-07-07 18:51:20,2021-07-07 15:50:00,Mesa,Arizona,480,Medical  & prescriptions,Y
8009272291,2021-07-07 18:51:20,2021-07-07 18:30:00,,Ohio,330,Warranties  & protection plans,N
8587486712,2021-07-07 18:51:26,2021-07-07 15:36:00,Lennox,California,310,Warranties  & protection plans,Y
4102756060,2021-07-07 18:51:28,2021-07-07 16:35:00,Annapolis,Maryland,410,Other,Y
5853294033,2021-07-07 18:51:31,2021-07-07 18:44:00,Pittsford,New York,585,"Reducing your debt (credit cards, mortgage, student loans)",Y
9096374918,2021-07-07 18:51:31,2021-07-05 12:15:00,,California,760,Other,Y
3236153831,2021-07-07 18:51:37,2021-07-07 13:25:00,Bellflower,California,562,Other,N
6106527442,2021-07-07 18:51:46,2021-07-07 15:05:00,,Pennsylvania,610,Dropped call or no message,Y
7472452449,2021-07-07 18:51:51,2021-07-01 14:30:00,,California,562,Dropped call or no message,Y
8887301645,2021-07-07 18:51:56,2021-07-07 15:47:00,Gold Hill,Oregon,541,Other,Y
7864344391,2021-07-07 18:52:00,2021-07-07 19:41:00,Charlotte,North Carolina,704,Other,Y
8007622265,2021-07-07 18:52:03,2021-06-30 13:03:00,,Florida,941,"Calls pretending to be government, businesses, or family and friends",Y
7747038283,2021-07-07 18:52:06,2021-07-07 16:19:00,Lakewood,Washington,360,"Calls pretending to be government, businesses, or family and friends",Y
5086408559,2021-07-07 18:52:11,2021-07-07 10:29:00,Las Vegas,Nevada,702,Other,Y
8184523828,2021-07-07 18:52:11,2021-07-06 14:48:00,,California,818,Other,Y
6102856542,2021-07-07 18:52:15,2021-07-07 18:46:00,WEST LAWN,Pennsylvania,610,"Calls pretending to be government, businesses, or family and friends",N
8182097807,2021-07-07 18:52:16,2021-07-07 15:48:00,Burbank,California,818,"Reducing your debt (credit cards, mortgage, student loans)",Y
4028650174,2021-07-07 18:52:24,2021-07-07 17:44:00,Omaha,Nebraska,402,Dropped call or no message,N
5415760322,2021-07-07 18:52:26,2021-07-07 12:16:00,Sterling Heights,Michigan,586,"Calls pretending to be government, businesses, or family and friends",Y
2122055335,2021-07-07 18:52:27,2021-07-07 05:10:00,,Massachusetts,413,"Calls pretending to be government, businesses, or family and friends",Y
7572073111,2021-07-07 18:52:31,2021-07-07 18:37:00,,Virginia,757,"Calls pretending to be government, businesses, or family and friends",Y
,2021-07-07 18:52:32,2021-07-07 17:40:00,Rusk,Texas,903,Other,Y
7086343520,2021-07-07 18:52:37,2021-07-07 17:30:00,Chicago,Illinois,773,Dropped call or no message,Y
9493265647,2021-07-07 18:52:37,2021-07-07 18:45:00,Logan,Utah,949,Other,N
2172472445,2021-07-07 18:52:37,2021-07-07 16:41:00,Niagara Falls,New York,860,"Calls pretending to be government, businesses, or family and friends",Y
8163193311,2021-07-07 18:52:38,2021-07-07 14:51:00,NAVARRE,Florida,816,Other,Y
5108577155,2021-07-07 18:52:47,2021-07-07 16:30:00,Hayward,California,510,Other,Y
7275783479,2021-07-07 18:52:55,2021-07-07 18:51:00,MIAMI,Florida,786,Medical  & prescriptions,Y
8009141736,2021-07-07 18:52:56,2021-07-07 18:28:00,Olive Branch,Mississippi,901,"Calls pretending to be government, businesses, or family and friends",Y
4105012977,2021-07-07 18:53:03,2021-07-07 18:47:00,Annapolis,Maryland,410,Dropped call or no message,Y
9312135404,2021-07-07 18:53:05,2021-07-07 16:13:00,Chattanooga,Tennessee,423,No Subject Provided,N
3365378644,2021-07-07 18:53:08,2021-07-07 15:59:00,Annapolis,Maryland,410,Other,Y
7252138720,2021-07-07 18:53:09,2021-07-07 11:12:00,,Washington,509,Other,N
6282572250,2021-07-07 18:53:18,2021-07-07 16:47:00,Las Cruces,New Mexico,520,Other,Y
6103642101,2021-07-07 18:53:21,2021-07-07 15:46:00,,Pennsylvania,610,Dropped call or no message,Y
4403385906,2021-07-07 18:53:22,2021-07-07 17:30:00,Richmond,Virginia,804,Other,Y
7176678747,2021-07-07 18:53:31,2021-07-07 11:49:00,Sterling Heights,Michigan,586,"Calls pretending to be government, businesses, or family and friends",Y
9133382997,2021-07-07 18:53:33,2021-07-07 16:50:00,Littleton,Colorado,636,Other,Y
7736613592,2021-07-07 18:53:35,2021-07-07 08:14:00,,Illinois,773,No Subject Provided,Y
8167108256,2021-07-07 18:53:35,2021-07-05 10:10:00,,Florida,941,Other,Y
8163193328,2021-07-07 18:53:39,2021-07-07 12:25:00,NAVARRE,Florida,816,Other,N
,2021-07-07 18:53:44,2021-07-07 15:52:00,,California,818,No Subject Provided,Y
8775375277,2021-07-07 18:53:51,2021-07-07 18:39:00,Cliffside Park,New Jersey,201,Other,N
7723100720,2021-07-07 18:53:52,2021-07-07 16:43:00,,New Mexico,505,Medical  & prescriptions,Y
3152328257,2021-07-07 18:53:52,2021-07-07 15:51:00,,Oregon,541,Computer  & technical support,Y
7019691363,2021-07-07 18:53:56,2021-07-07 08:00:00,Brainerd,North Dakota,701,Other,Y
8038290029,2021-07-07 18:54:02,2021-07-07 18:49:00,,Indiana,765,No Subject Provided,Y
4014145451,2021-07-07 18:54:06,2021-07-07 18:25:00,Haddam,Connecticut,860,Dropped call or no message,N
6237804274,2021-07-07 18:54:09,2021-07-07 15:36:00,Phoenix,Arizona,623,Other,N
